cliente_id,idade,genero,regiao,perfil_risco,renda_mensal,produto_id,nome_produto,tipo_produto,taxa_administracao,risco_produto,data_investimento,valor_investido,rentabilidade_percentual,status_investimento,valor_final
1725,70,Masculino,Norte,Conservador,5830.8,174,Cripto Delta,Ações,1.62,Médio,2025-12-04,21379.32,-10.72,Resgatado,28631.19
1726,26,Feminino,Centro-Oeste,moderado,10432.01,151,Renda Fixa Gama,Ações,0.71,Baixo,2022-07-03,43958.67,30.53,Resgatado,57379.25
1727,26,F,Nordeste,Agressivo,5187.99,150,FII Alpha,FII,1.03,Alto,2022-03-08,16721.14,49.39,Resgatado,24979.71
1728,57,F,Nordeste,moderado,7788.7,120,Renda Fixa Gama,Ações,1.25,Alto,2022-02-02,34510.28,-11.38,Resgatado,30583.01
1729,34,M,Norte,Conservador,6417.06,170,Ação Beta,Cripto,0.65,Alto,2025-04-05,43944.32,-13.9,Ativo,37836.06
1730,18,Masculino,Sul,moderado,6669.11,157,FII Alpha,Renda Fixa,2.01,Baixo,2022-12-06,8193.68,11.33,Ativo,9122.02
1731,42,Outro,Nordeste,moderado,1824.96,197,Ação Beta,Ações,2.35,Baixo,2023-11-29,32805.44,71.04,Resgatado,56110.42
1732,60,Masculino,Norte,Conservador,3542.0,163,Renda Fixa Gama,Cripto,1.14,Baixo,2025-06-22,45097.48,-22.54,Resgatado,34932.51
1733,57,Outro,Sudeste,moderado,9774.89,192,FII Alpha,FII,2.3,Baixo,2023-08-19,5602.52,9.48,Ativo,6133.64
1734,59,Feminino,Norte,Conservador,2777.95,105,Ação Beta,FII,2.22,Baixo,2024-04-28,7714.79,58.7,Resgatado,12243.37
1735,42,Feminino,Centro-Oeste,Moderado,8230.08,199,Ação Beta,FII,0.5,Médio,2022-02-12,19223.65,7.87,Resgatado,20736.55
1736,56,F,Centro-Oeste,moderado,12499.95,197,Renda Fixa Gama,FII,0.52,Médio,2023-09-11,49718.38,-23.94,Resgatado,37815.8
1737,52,Feminino,Sul,Agressivo,7382.53,148,FII Alpha,Renda Fixa,1.25,Baixo,2023-04-02,11584.82,39.59,Resgatado,16171.25
1738,20,F,Sul,moderado,11316.87,171,Ação Beta,FII,1.36,Alto,2023-08-25,16573.65,75.37,Resgatado,29065.21
1739,67,Masculino,Centro-Oeste,Conservador,7730.28,136,Cripto Delta,Renda Fixa,0.92,Médio,2022-04-26,41837.29,33.76,Resgatado,55961.56
1740,54,Feminino,Centro-Oeste,Conservador,6657.14,109,FII Alpha,Cripto,0.85,Baixo,2024-06-19,6971.8,59.59,Resgatado,16689.449999999997
1741,61,Masculino,Nordeste,Agressivo,6936.61,179,FII Alpha,FII,1.14,Baixo,2022-04-16,49812.22,-28.44,Ativo,35645.62
1742,61,Masculino,Centro-Oeste,Agressivo,5556.56,165,Cripto Delta,FII,1.76,Médio,2023-11-16,37073.65,42.66,Ativo,52889.27
1743,68,Feminino,Sul,Conservador,5479.73,155,FII Alpha,Cripto,0.3,Médio,2025-09-30,47978.93,-13.39,Resgatado,41554.55
1744,47,Masculino,Centro-Oeste,Moderado,4687.1,182,FII Alpha,Cripto,1.81,Baixo,2025-11-13,7647.7,46.84,Resgatado,11229.88
1745,55,Feminino,Sul,Moderado,7057.99,170,Cripto Delta,Renda Fixa,2.32,Alto,2023-06-19,12005.65,32.71,Resgatado,15932.7
1746,51,Feminino,Sudeste,Conservador,11500.96,165,Renda Fixa Gama,Ações,1.93,Baixo,2024-03-13,18853.35,-5.62,Ativo,17793.79
1747,29,Feminino,Centro-Oeste,Moderado,9561.18,144,Ação Beta,Renda Fixa,0.56,Médio,2022-08-29,3025.06,34.35,Ativo,4064.17
1748,36,Outro,Sul,Agressivo,6512.19,186,Cripto Delta,Ações,0.31,Médio,2022-04-06,3504.24,44.38,Ativo,5059.42
1749,54,Masculino,Norte,Moderado,7535.52,194,FII Alpha,Renda Fixa,1.28,Baixo,2025-08-26,45239.16,69.24,Resgatado,76562.75
1750,61,M,Nordeste,Agressivo,5786.52,167,Ação Beta,Ações,2.4,Médio,2022-05-05,2616.04,67.77,Resgatado,4388.93
1751,66,Feminino,Sul,moderado,9553.65,163,Ação Beta,FII,2.07,Baixo,2022-08-22,37623.01,73.01,Ativo,65091.57
1752,34,Masculino,Centro-Oeste,Agressivo,1919.26,115,Ação Beta,Ações,1.45,Alto,2023-11-20,36023.3,62.53,Resgatado,58548.67
1753,27,F,Centro-Oeste,moderado,10826.48,109,Renda Fixa Gama,Cripto,0.44,Alto,2023-08-05,4104.32,29.49,Resgatado,5314.68
1754,74,Feminino,Sudeste,Agressivo,4636.88,120,FII Alpha,Cripto,1.81,Baixo,2025-05-14,9787.97,63.41,Ativo,15994.52
1755,72,Feminino,Norte,Agressivo,5039.88,191,FII Alpha,Ações,2.05,Médio,2022-08-21,23013.46,49.44,Ativo,34391.31
1756,66,M,Sul,Moderado,2943.19,111,Ação Beta,FII,2.34,Médio,2022-04-30,32262.03,51.17,Ativo,48770.51
1757,64,Outro,Norte,Agressivo,6386.88,112,Ação Beta,FII,1.57,Alto,2023-09-23,44843.43,-13.0,Ativo,39013.78
1758,29,Outro,Sudeste,Conservador,4297.84,180,Renda Fixa Gama,Ações,1.33,Médio,2022-01-22,26578.18,-10.24,Ativo,23856.57
1759,33,Feminino,Nordeste,moderado,8908.72,181,Renda Fixa Gama,Ações,1.59,Médio,2024-01-31,46850.16,-10.17,Resgatado,63128.25
1760,41,Masculino,Norte,moderado,7687.83,109,Ação Beta,Cripto,2.36,Baixo,2025-05-20,9917.65,-6.99,Resgatado,9224.41
1761,36,F,Sudeste,Agressivo,4265.87,191,FII Alpha,Cripto,1.61,Alto,2024-06-22,31327.61,15.98,Ativo,36333.76
1762,25,F,Sul,Conservador,3807.62,112,Cripto Delta,Renda Fixa,0.72,Alto,2023-04-20,42309.7,4.69,Resgatado,44294.02
1763,48,Masculino,Nordeste,Agressivo,4395.07,133,Renda Fixa Gama,FII,1.63,Baixo,2023-11-28,12049.57,-24.6,Ativo,9085.38
1764,38,Feminino,Centro-Oeste,Agressivo,3635.87,158,FII Alpha,FII,2.21,Baixo,2024-04-18,39532.99,49.65,Resgatado,88741.68000000001
1765,34,F,Sudeste,Moderado,5301.13,148,Renda Fixa Gama,FII,1.46,Alto,2022-07-07,20314.32,14.36,Resgatado,23231.46
1766,40,Outro,Centro-Oeste,Agressivo,3898.2,105,FII Alpha,Renda Fixa,1.31,Alto,2025-04-21,49981.4,-21.43,Resgatado,39270.39
1767,54,Masculino,Nordeste,Agressivo,8920.68,111,Ação Beta,Renda Fixa,1.86,Baixo,2023-02-22,5031.8,56.8,Resgatado,7889.86
1768,71,M,Sudeste,Moderado,4754.13,128,Renda Fixa Gama,Cripto,1.69,Alto,2023-07-07,27886.98,-27.85,Resgatado,20120.46
1769,33,Feminino,Sudeste,Moderado,7439.25,176,Cripto Delta,Cripto,0.24,Alto,2023-06-24,39260.23,31.58,Ativo,51658.61
1770,23,Masculino,Nordeste,Conservador,7459.8,125,Ação Beta,Ações,1.84,Médio,2025-01-02,33971.73,53.29,Ativo,52075.26
1771,25,F,Sul,Moderado,1367.22,167,Renda Fixa Gama,Renda Fixa,1.08,Alto,2023/99/99,25526.45,10.98,Resgatado,28329.25
1772,42,Feminino,Sudeste,moderado,7783.62,178,Ação Beta,Renda Fixa,2.36,Baixo,2025-12-04,25898.89,33.15,Ativo,34484.37
1773,35,Outro,Nordeste,moderado,1732.8,115,Cripto Delta,Renda Fixa,2.43,Médio,2023-06-15,20568.76,-24.42,Ativo,15545.87
1774,42,Feminino,Norte,Conservador,3915.4,152,Renda Fixa Gama,FII,1.18,Médio,2023-11-19,17443.87,-3.92,Ativo,16760.07
1775,29,Feminino,Centro-Oeste,Agressivo,7668.42,118,Renda Fixa Gama,Cripto,2.43,Alto,2024-11-04,29886.49,42.99,Ativo,42734.69
1776,32,Outro,Sudeste,Conservador,6312.09,146,Renda Fixa Gama,Ações,0.85,Médio,2025-02-06,37544.19,56.94,Ativo,58921.85
1777,43,Outro,Norte,Moderado,5148.9,189,FII Alpha,Renda Fixa,1.74,Baixo,2022-05-04,14323.89,-17.42,Ativo,11828.67
1778,58,Feminino,Sudeste,Agressivo,1542.56,131,FII Alpha,Renda Fixa,0.28,Baixo,2025-08-21,47357.64,76.29,Ativo,83486.78
1779,62,Outro,Sul,Conservador,8411.6,169,Renda Fixa Gama,Renda Fixa,0.45,Alto,2024-11-07,18558.51,13.4,Ativo,21045.35
1780,43,Masculino,Nordeste,Conservador,7085.25,169,Ação Beta,FII,2.17,Alto,2022-03-25,21981.75,71.7,Ativo,37742.66
1781,64,Outro,Sudeste,moderado,3858.85,160,Ação Beta,Ações,2.25,Baixo,2023-12-06,20851.43,29.37,Resgatado,26975.49
1782,49,Outro,Nordeste,Conservador,3596.15,104,Renda Fixa Gama,Ações,1.38,Baixo,2024-07-06,6011.32,40.85,Resgatado,8466.94
1783,27,Feminino,Sudeste,Agressivo,8567.21,158,Cripto Delta,Renda Fixa,0.92,Alto,2025-04-26,6237.6,-10.65,Ativo,5573.3
1784,33,Masculino,Sul,Conservador,6751.01,101,Cripto Delta,Ações,1.18,Baixo,2025-04-02,39865.91,67.32,Ativo,66703.64
1785,24,M,Sul,Conservador,2599.25,101,Cripto Delta,FII,2.19,Alto,2023-01-03,19375.5,-20.38,Resgatado,15426.77
1786,34,M,Norte,Moderado,4174.01,102,FII Alpha,Renda Fixa,0.61,Médio,2023-01-29,11191.39,78.62,Ativo,19990.06
1787,40,F,Sul,Conservador,10893.23,169,FII Alpha,Cripto,0.81,Médio,2022-01-20,35531.17,13.12,Resgatado,40192.86
1788,43,Outro,Nordeste,Agressivo,8505.59,194,FII Alpha,Cripto,1.99,Alto,2024-10-16,48007.17,-11.92,Resgatado,42284.72
1789,38,Outro,Sul,moderado,6001.43,142,FII Alpha,Ações,2.34,Alto,2022-04-23,46871.72,36.63,Ativo,64040.83
1790,39,Masculino,Sudeste,moderado,6055.93,104,Ação Beta,Cripto,0.32,Alto,2025-09-02,36308.65,65.23,Ativo,59992.78
1791,24,M,Sul,moderado,561.55,149,Renda Fixa Gama,Cripto,2.03,Baixo,2022-12-23,9985.31,13.68,Resgatado,11351.3
1792,31,F,Nordeste,moderado,9266.56,109,Renda Fixa Gama,Renda Fixa,1.65,Alto,2025-03-19,8127.59,-29.05,Ativo,5766.53
1793,32,Masculino,Sudeste,Moderado,4871.45,126,Renda Fixa Gama,FII,0.65,Alto,2024-04-15,43614.82,65.95,Resgatado,72378.79
1794,70,Outro,Norte,Agressivo,3978.33,123,Ação Beta,Renda Fixa,1.91,Médio,2024-02-11,48159.31,33.95,Ativo,64509.4
1795,24,M,Norte,Moderado,7874.93,121,Cripto Delta,FII,1.85,Alto,2023-02-17,31304.78,-19.78,Ativo,25112.69
1796,26,F,Norte,moderado,4425.12,188,Cripto Delta,Renda Fixa,0.44,Alto,2023/99/99,45112.1,69.66,Ativo,76537.19
1797,68,Feminino,Sudeste,Moderado,1442.59,102,FII Alpha,Cripto,1.31,Médio,2022-02-27,40837.05,55.05,Ativo,63317.85
1798,65,M,Norte,Conservador,7024.52,115,FII Alpha,Renda Fixa,1.92,Baixo,2024-12-13,8123.63,28.59,Resgatado,10446.18
1799,25,F,Sul,Agressivo,2211.34,129,Ação Beta,Ações,0.56,Alto,2025-10-16,11537.0,19.14,Resgatado,13745.18
1800,67,Masculino,Sudeste,Conservador,5853.01,142,Ação Beta,Ações,1.21,Alto,2023-12-18,3854.08,47.65,Resgatado,5690.55
1801,40,Feminino,Sudeste,Moderado,6794.02,103,Cripto Delta,FII,0.39,Alto,2023-02-27,23965.82,9.84,Ativo,26324.06
1802,46,F,Sudeste,Conservador,5305.4,139,Renda Fixa Gama,FII,0.84,Alto,2024-12-16,16535.44,42.03,Ativo,23485.29
1803,35,F,Centro-Oeste,Moderado,5316.58,115,Renda Fixa Gama,FII,0.62,Médio,2022-03-05,21589.28,-13.4,Ativo,18696.32
1804,48,Outro,Nordeste,Moderado,9877.31,171,Ação Beta,Ações,1.31,Médio,2022-10-13,928.87,-14.33,Resgatado,795.76
1805,47,M,Centro-Oeste,Agressivo,9913.25,187,Ação Beta,Renda Fixa,0.44,Médio,2022-12-08,36201.58,4.22,Resgatado,37729.29
1806,69,Outro,Centro-Oeste,Agressivo,3706.15,115,Ação Beta,Cripto,1.02,Alto,2023-05-24,10428.3,67.44,Resgatado,17461.15
1807,56,Feminino,Centro-Oeste,Agressivo,4513.11,190,FII Alpha,FII,0.76,Baixo,2025-12-28,18729.16,63.54,Ativo,30629.67
1808,52,F,Nordeste,moderado,4650.33,165,Renda Fixa Gama,Renda Fixa,1.89,Alto,2023-06-19,20417.6,24.13,Ativo,25344.37
1809,35,Outro,Centro-Oeste,Agressivo,5921.4,154,Ação Beta,Renda Fixa,1.78,Alto,2022-03-22,3779.1,34.4,Ativo,5079.11
1810,59,M,Norte,Conservador,5795.04,119,Ação Beta,Ações,0.33,Baixo,2023-01-16,18592.98,39.04,Resgatado,25851.68
1811,56,Feminino,Sudeste,Agressivo,10292.71,150,FII Alpha,Ações,2.39,Alto,2023-11-25,45042.42,11.05,Ativo,50019.61
1812,34,Masculino,Sudeste,Agressivo,5536.17,183,Ação Beta,Cripto,1.89,Médio,2023-10-10,44713.57,47.15,Ativo,65796.02
1813,31,Outro,Sul,Agressivo,3424.34,183,Renda Fixa Gama,Renda Fixa,1.58,Médio,2023-02-20,1717.2,36.9,Resgatado,2350.85
1814,48,Feminino,Norte,Moderado,4529.96,182,FII Alpha,FII,1.25,Baixo,2023-09-11,1974.59,8.98,Resgatado,2151.91
1815,41,Masculino,Nordeste,Moderado,6933.45,156,Ação Beta,Ações,0.53,Médio,2022-05-14,29901.3,1.23,Ativo,30269.09
1816,52,Outro,Sudeste,Agressivo,5357.19,150,Renda Fixa Gama,Renda Fixa,2.41,Baixo,2023-12-13,10638.74,77.88,Resgatado,18924.19
1817,61,Feminino,Centro-Oeste,Moderado,6784.01,117,Renda Fixa Gama,Ações,0.12,Baixo,2023/99/99,44976.31,1.27,Ativo,45547.51
1818,62,Feminino,Sul,Moderado,5389.56,176,FII Alpha,Renda Fixa,1.76,Alto,2023-07-13,24401.28,-10.85,Ativo,32630.61
1819,51,Outro,Sul,moderado,7811.99,180,Renda Fixa Gama,Ações,1.32,Médio,2022-08-11,16626.75,61.81,Ativo,26903.74
1820,20,Feminino,Sudeste,Conservador,5779.34,158,FII Alpha,FII,2.27,Baixo,2022-04-25,47687.21,59.19,Resgatado,75913.27
1821,54,F,Norte,Moderado,2958.99,196,Renda Fixa Gama,Cripto,1.01,Alto,2022-11-22,16237.44,-3.74,Resgatado,15630.16
1822,60,Outro,Sul,Conservador,5132.86,127,Ação Beta,FII,1.34,Baixo,2022-07-15,16381.01,63.36,Resgatado,26760.02
1823,57,Feminino,Sudeste,Moderado,11528.51,168,FII Alpha,Ações,1.88,Médio,2024-10-11,7088.31,70.28,Ativo,12069.97
1824,43,Masculino,Norte,Agressivo,9090.56,127,Renda Fixa Gama,Ações,0.21,Médio,2024-10-15,11501.48,6.49,Resgatado,12247.93
1825,72,Masculino,Sudeste,Moderado,3095.83,188,FII Alpha,Ações,0.23,Alto,2022-09-06,38144.29,6.14,Ativo,40486.35
1826,40,F,Sudeste,Moderado,10445.98,183,Renda Fixa Gama,FII,0.61,Baixo,2022-08-14,38107.42,-15.6,Resgatado,32162.66
1827,61,Outro,Norte,Conservador,6342.76,184,FII Alpha,Ações,0.45,Médio,2022-10-10,19636.64,37.19,Ativo,40409.265
1828,56,Feminino,Norte,Agressivo,4779.04,112,Ação Beta,FII,0.12,Médio,2023-03-26,17794.07,46.34,Ativo,26039.84
1829,32,Feminino,Norte,moderado,5296.05,105,FII Alpha,Ações,1.6,Médio,2024-12-13,21210.53,-21.93,Resgatado,16559.06
1830,73,Masculino,Sudeste,Conservador,6142.06,128,FII Alpha,Cripto,2.01,Médio,2024-01-15,15391.43,-7.02,Ativo,14310.95
1831,66,F,Sul,Agressivo,8710.16,108,Ação Beta,Cripto,2.4,Médio,2023-05-02,30585.82,-0.25,Resgatado,30509.36
1832,21,Masculino,Nordeste,Agressivo,6475.07,128,Renda Fixa Gama,Ações,1.16,Baixo,2025-03-19,41910.83,19.07,Ativo,49903.23
1833,46,Masculino,Nordeste,Conservador,6833.51,137,Cripto Delta,Renda Fixa,0.77,Baixo,2024-12-15,963.99,60.61,Ativo,1548.26
1834,39,F,Sudeste,Moderado,9028.33,164,Ação Beta,FII,2.17,Alto,2022-07-29,46832.35,-5.33,Ativo,44336.19
1835,42,Outro,Sudeste,Agressivo,5002.27,155,FII Alpha,Ações,2.13,Médio,2022-11-12,6338.69,58.83,Ativo,10067.74
1836,30,Feminino,Sul,moderado,6756.08,129,Ação Beta,FII,1.6,Alto,2023-02-04,45035.45,67.88,Ativo,75605.51
1837,35,Outro,Norte,Moderado,7097.19,195,Ação Beta,Renda Fixa,0.76,Baixo,2023/99/99,12061.09,-7.94,Resgatado,11103.44
1838,50,M,Sudeste,Conservador,6336.82,158,FII Alpha,Cripto,2.28,Baixo,2024-02-08,45893.11,79.22,Ativo,82249.63
1839,33,M,Centro-Oeste,Conservador,7247.51,186,FII Alpha,FII,0.53,Alto,2024-11-01,39472.89,26.84,Ativo,50067.41
1840,62,M,Norte,Conservador,4271.98,157,Cripto Delta,FII,0.2,Baixo,2022-01-24,13823.88,30.7,Resgatado,18067.81
1841,59,F,Sudeste,Conservador,8450.0,109,Ação Beta,FII,2.01,Médio,2022-05-06,1899.68,37.77,Resgatado,2617.19
1842,61,Masculino,Centro-Oeste,moderado,4615.36,120,FII Alpha,FII,1.45,Médio,2022-11-27,35934.24,58.31,Ativo,56887.5
1843,19,Outro,Sul,moderado,7136.64,155,Renda Fixa Gama,FII,0.69,Baixo,2025-04-09,41177.26,41.86,Resgatado,58414.06
1844,72,Feminino,Centro-Oeste,Agressivo,6525.98,125,Renda Fixa Gama,Cripto,1.71,Médio,2022-04-15,34148.32,50.83,Resgatado,51505.91
1845,52,M,Sudeste,moderado,4283.47,114,Renda Fixa Gama,FII,1.94,Alto,2025-05-29,19392.48,18.37,Ativo,22954.88
1846,59,Outro,Nordeste,Conservador,10056.15,180,Renda Fixa Gama,FII,2.13,Baixo,2024-12-16,6805.91,34.9,Ativo,9181.17
1847,51,M,Sudeste,moderado,10291.41,134,Ação Beta,Cripto,0.78,Alto,2022-02-02,17678.91,-2.82,Resgatado,17180.36
1848,47,M,Nordeste,Moderado,3697.91,188,Ação Beta,Ações,0.16,Baixo,2025-03-30,13794.91,9.96,Ativo,15168.88
1849,72,Feminino,Sul,Moderado,7998.24,114,Cripto Delta,Ações,1.32,Médio,2025-02-05,36292.94,39.47,Ativo,50617.76
1850,30,F,Sul,Agressivo,5693.65,196,Ação Beta,FII,2.15,Médio,2024-09-22,8388.37,-25.49,Ativo,6250.17
1851,30,Masculino,Norte,Conservador,4315.42,174,FII Alpha,Cripto,0.6,Médio,2022-03-06,41067.36,33.65,Ativo,54886.53
1852,35,F,Norte,moderado,6921.27,187,Cripto Delta,FII,1.11,Médio,2025-01-04,30791.15,30.58,Resgatado,40207.08
1853,49,Outro,Nordeste,Agressivo,8084.48,105,Ação Beta,Ações,0.72,Alto,2024-12-05,24387.15,-9.46,Ativo,22080.13
1854,49,F,Nordeste,Agressivo,6402.71,127,Ação Beta,Cripto,0.13,Alto,2023-03-26,18331.49,72.68,Resgatado,31654.82
1855,52,Outro,Sul,moderado,5091.25,162,FII Alpha,Renda Fixa,2.26,Baixo,2024-09-10,25620.94,-20.79,Resgatado,20294.35
1856,56,Outro,Centro-Oeste,Agressivo,9323.56,128,FII Alpha,Cripto,0.42,Médio,2024-08-07,27237.37,-24.33,Resgatado,20610.52
1857,63,Masculino,Nordeste,Conservador,9413.49,147,FII Alpha,Ações,1.94,Médio,2023-03-10,12230.75,64.74,Ativo,20148.94
1858,69,Feminino,Nordeste,moderado,4292.77,162,Renda Fixa Gama,Cripto,0.93,Alto,2023-09-18,49443.35,62.43,Resgatado,80310.83
1859,46,Masculino,Centro-Oeste,Moderado,6227.22,157,Ação Beta,Renda Fixa,0.77,Médio,2025-08-24,45522.61,13.59,Resgatado,51709.13
1860,66,F,Norte,Moderado,2052.59,120,Ação Beta,Cripto,2.36,Médio,2024-10-03,19844.5,77.29,Ativo,35182.31
1861,46,Outro,Norte,moderado,8088.36,175,Ação Beta,FII,1.68,Médio,2023-02-09,13074.07,77.3,Ativo,23180.33
1862,70,M,Nordeste,Agressivo,9318.75,121,Cripto Delta,FII,1.75,Alto,2022-05-23,15698.75,-16.25,Ativo,13147.7
1863,61,M,Norte,Agressivo,6973.86,126,Cripto Delta,Ações,1.92,Alto,2024-01-29,49018.31,22.74,Resgatado,60165.07
1864,74,Outro,Norte,Moderado,3411.53,184,Cripto Delta,Cripto,0.92,Médio,2022-10-15,20649.7,-24.13,Resgatado,15666.93
1865,33,Masculino,Norte,Moderado,10038.24,178,Cripto Delta,Ações,1.45,Alto,2022-03-13,45640.54,9.35,Ativo,49907.93
1866,73,Feminino,Sul,Conservador,11076.04,156,Cripto Delta,Cripto,0.75,Médio,2023-02-11,3421.67,-22.12,Ativo,2664.8
1867,61,Masculino,Sudeste,Agressivo,4920.31,181,FII Alpha,Ações,2.1,Baixo,2023-07-08,38951.42,,Ativo,34156.5
1868,64,Outro,Nordeste,Conservador,7113.65,109,Cripto Delta,Cripto,1.54,Médio,2025-07-11,38225.23,68.19,Ativo,64291.01
1869,74,Outro,Nordeste,Moderado,8041.68,121,Ação Beta,FII,0.68,Médio,2025-05-29,32723.84,62.88,Resgatado,53300.59
1870,27,Feminino,Sul,Moderado,7968.44,143,Renda Fixa Gama,Ações,2.26,Baixo,2024-02-18,6495.35,64.37,Ativo,10676.41
1871,47,F,Sudeste,Moderado,6120.49,183,Ação Beta,Ações,1.49,Médio,2024-12-03,49079.26,-26.41,Resgatado,36117.43
1872,42,F,Sudeste,Moderado,10494.68,182,Ação Beta,Renda Fixa,1.29,Médio,2025-12-17,11032.59,32.61,Resgatado,14630.32
1873,56,Feminino,Sul,Conservador,2086.76,127,FII Alpha,Cripto,0.18,Baixo,2024-09-16,35630.75,55.15,Ativo,55281.11
1874,37,F,Centro-Oeste,Moderado,2118.77,149,Renda Fixa Gama,FII,2.28,Médio,2022-10-16,37698.07,46.08,Ativo,55069.34
1875,22,M,Centro-Oeste,moderado,5960.79,150,Ação Beta,FII,2.39,Baixo,2024-02-20,38115.99,25.07,Resgatado,47671.67
1876,18,F,Sudeste,Agressivo,10358.91,100,FII Alpha,FII,1.45,Baixo,2024-11-25,41387.25,-16.61,Ativo,34512.83
1877,47,F,Centro-Oeste,Moderado,8899.23,133,Renda Fixa Gama,Ações,1.16,Médio,2023-06-22,49461.64,55.14,Resgatado,76734.79
1878,66,F,Centro-Oeste,Agressivo,2266.68,134,Renda Fixa Gama,FII,0.96,Médio,2023-04-03,5251.51,67.89,Resgatado,8816.76
1879,20,M,Centro-Oeste,Moderado,13108.62,189,FII Alpha,Ações,0.74,Médio,2025-08-10,23873.36,-0.48,Ativo,23758.77
1880,62,F,Sudeste,Conservador,7385.86,160,Cripto Delta,Renda Fixa,1.48,Baixo,2025-01-28,48754.61,29.36,Ativo,63068.96
1881,31,M,Centro-Oeste,Agressivo,3119.45,129,FII Alpha,FII,0.41,Baixo,2025-03-20,44163.22,23.95,Resgatado,54740.31
1882,73,Feminino,Nordeste,Conservador,5769.7,175,FII Alpha,Renda Fixa,2.31,Alto,2025-03-05,49535.71,50.65,Ativo,74625.55
1883,47,Masculino,Sudeste,Moderado,8417.86,177,Cripto Delta,Cripto,0.52,Baixo,2025-07-27,29330.51,71.87,Ativo,50410.35
1884,67,Feminino,Sul,moderado,9131.19,167,FII Alpha,Cripto,1.89,Alto,2025-10-30,33806.04,19.84,Resgatado,60769.740000000005
1885,21,Masculino,Centro-Oeste,moderado,5835.06,175,FII Alpha,Renda Fixa,0.84,Baixo,2025-12-18,13558.27,20.87,Resgatado,16387.88
1886,35,Feminino,Norte,moderado,7305.41,187,FII Alpha,Cripto,0.64,Médio,2025-02-15,23187.34,-5.13,Resgatado,21997.83
1887,54,Masculino,Sudeste,moderado,5688.05,139,Ação Beta,FII,1.44,Médio,2024-09-06,1536.97,-10.28,Resgatado,1378.97
1888,42,Masculino,Sul,moderado,5835.37,194,FII Alpha,FII,1.94,Médio,2023-02-13,36126.18,-25.75,Ativo,26823.69
1889,65,Outro,Nordeste,Conservador,7811.97,164,FII Alpha,Ações,1.84,Alto,2024-11-06,46330.93,59.93,Ativo,74097.06
1890,18,Masculino,Sul,moderado,9601.79,136,Renda Fixa Gama,Renda Fixa,0.66,Médio,2023-10-06,6051.39,14.26,Ativo,6914.32
1891,70,Masculino,Centro-Oeste,Moderado,3156.34,163,Renda Fixa Gama,Renda Fixa,0.89,Baixo,2022-09-08,22991.71,-21.94,Ativo,17947.33
1892,63,Outro,Norte,Conservador,5418.03,100,Renda Fixa Gama,Ações,2.19,Médio,2024-05-28,31346.78,30.63,Resgatado,40948.3
1893,32,F,Centro-Oeste,Conservador,4495.16,114,FII Alpha,FII,1.84,Médio,2022-04-15,31792.82,6.89,Resgatado,33983.35
1894,26,F,Sul,moderado,3479.99,112,Cripto Delta,Renda Fixa,1.81,Baixo,2024-04-28,15673.32,76.86,Ativo,27719.83
1895,32,Outro,Sudeste,Agressivo,3352.39,128,FII Alpha,Ações,0.75,Alto,2024-11-30,1479.34,19.26,Ativo,1764.26
1896,66,M,Norte,Moderado,6062.38,154,Ação Beta,Renda Fixa,2.0,Médio,2023-07-26,44446.85,-18.69,Ativo,36139.73
1897,74,Masculino,Norte,Conservador,3318.6,144,Ação Beta,Renda Fixa,0.96,Alto,2023-04-14,5042.96,40.21,Ativo,7070.73
1898,41,Masculino,Sul,Moderado,3233.84,103,Ação Beta,Ações,1.06,Alto,2023-07-09,9295.15,57.28,Resgatado,14619.41
1899,21,Outro,Centro-Oeste,Agressivo,5551.62,163,Ação Beta,Renda Fixa,0.79,Médio,2023-06-17,48157.97,33.94,Resgatado,64502.79
1900,29,Outro,Sul,Conservador,3551.38,114,FII Alpha,Cripto,0.39,Baixo,2025-12-15,25268.48,,Resgatado,39224.26
1901,54,M,Norte,Moderado,7271.49,147,Renda Fixa Gama,Ações,1.11,Alto,2023-09-26,43764.83,2.97,Resgatado,45064.65
1902,54,F,Sul,moderado,4802.14,175,FII Alpha,Ações,0.14,Baixo,2024-09-04,44898.8,28.44,Resgatado,57668.02
1903,60,Feminino,Norte,Conservador,3013.71,155,FII Alpha,Cripto,1.19,Alto,2023-05-19,49477.44,60.97,Ativo,79643.84
1904,23,F,Centro-Oeste,Conservador,11814.3,188,FII Alpha,Renda Fixa,1.84,Médio,2025-05-19,2514.72,-21.73,Ativo,1968.27
1905,56,Masculino,Sudeste,Conservador,668.1,190,FII Alpha,Cripto,2.41,Baixo,2022-05-13,3123.51,-1.46,Resgatado,3077.91
1906,73,Outro,Sudeste,Conservador,8140.76,169,Cripto Delta,Renda Fixa,0.29,Baixo,2024-08-14,9940.74,38.96,Ativo,13813.65
1907,63,M,Sul,moderado,6865.25,186,Renda Fixa Gama,FII,0.78,Alto,2025-08-16,32991.72,25.66,Ativo,41457.4
1908,41,F,Norte,Agressivo,4788.14,114,Renda Fixa Gama,Cripto,1.29,Baixo,2022-08-07,13467.31,54.66,Ativo,20828.54
1909,28,M,Sudeste,Agressivo,3730.71,138,Ação Beta,Cripto,0.51,Médio,2025-11-14,25033.44,-10.4,Ativo,22429.96
1910,30,F,Norte,Moderado,10321.05,168,FII Alpha,Cripto,0.38,Baixo,2024-10-05,39424.69,63.21,Ativo,64345.04
